policy,scenario,seed,n_steps,urllc_rtt_p50_ms,urllc_rtt_p95_ms,urllc_rtt_p99_ms,sla_violation_rate,embb_goodput_mbps,be_goodput_mbps,total_drops,guardrail_intervention_rate,decision_latency_mean_ms,decision_latency_p99_ms,mean_reward,link_util_mean,run_id
epsilon_greedy_pretrained,burst,8,270,3.0569233122661403,5.342853113858925,6.674773488007206,0.003703703703703704,2.916144834258757,3.5609960900348088,81790,0.5222222222222223,0.0627896296270625,0.10232700003371059,0.1925530980781105,0.948055194222547,epsilon_greedy_pretrained_burst_8
epsilon_greedy_pretrained,burst,9,270,2.0,5.328835201446946,6.919290981106845,0.011111111111111112,2.869098541326417,3.4763292870789573,83420,0.5148148148148148,0.06467185185196432,0.12043400000152359,0.16561996102066864,0.934339780661882,epsilon_greedy_pretrained_burst_9
epsilon_greedy_pretrained,ramp,0,270,2.8453572951172195,4.190108861284234,4.2745127264364875,0.0,3.3748277974404584,3.3270924241392397,42312,0.0,0.06185481481511314,0.11133900003642339,0.34326888580155634,0.9210691826894398,epsilon_greedy_pretrained_ramp_0
epsilon_greedy_pretrained,ramp,1,270,2.699403271042387,4.165420651451739,4.241378873709425,0.0,3.383648359780467,3.3146568830774537,43085,0.0,0.061593703703707314,0.14309099999909594,0.3420600980259258,0.9193675371486717,epsilon_greedy_pretrained_ramp_1
epsilon_greedy_pretrained,ramp,2,270,2.7790848274743274,4.180214639857882,4.288981792748733,0.0,3.3629360456609056,3.361111890688508,43167,0.0,0.0595388888878342,0.13756599995645044,0.34120029462007906,0.9231576672940893,epsilon_greedy_pretrained_ramp_2
epsilon_greedy_pretrained,ramp,3,270,2.8856996148701026,4.1674546438810065,4.2674930644758176,0.0,3.384470163290157,3.350133593390259,42867,0.0,0.05549333333150298,0.10082900006182167,0.34369102413072355,0.9230605996397074,epsilon_greedy_pretrained_ramp_3
epsilon_greedy_pretrained,ramp,4,270,3.110481179520712,4.181995799430996,4.313235102132333,0.0,3.349075208876081,3.4226957415729893,44030,0.0,0.06173148148289121,0.11662399999778475,0.3397439486903533,0.9277036221564166,epsilon_greedy_pretrained_ramp_4
epsilon_greedy_pretrained,ramp,5,270,2.912261414277219,4.169319110127953,4.242627795774194,0.0,3.3559866265215583,3.374799120820698,42737,0.0,0.05959037037015415,0.10698499999136853,0.34187152516566566,0.9223256335187517,epsilon_greedy_pretrained_ramp_5
epsilon_greedy_pretrained,ramp,6,270,3.25904554120497,4.174092758133668,4.255767590723752,0.0,3.357089742180052,3.3482301600654516,42726,0.0,0.06352296296191286,0.15280499982509355,0.34120921235330204,0.9199396655351589,epsilon_greedy_pretrained_ramp_6
epsilon_greedy_pretrained,ramp,7,270,2.667206540799075,4.159249913057118,4.250939333786331,0.0,3.3692622302579722,3.3413273657419906,41847,0.0,0.0591129629600362,0.11688199995660396,0.3441727106647236,0.9208419976811482,epsilon_greedy_pretrained_ramp_7
epsilon_greedy_pretrained,ramp,8,270,2.858314527365521,4.184072336710382,4.285603209241847,0.0,3.358422624971319,3.3692131535734733,42809,0.0,0.06190555555515735,0.15770699999805515,0.34178754599322503,0.9223644410235812,epsilon_greedy_pretrained_ramp_8
epsilon_greedy_pretrained,ramp,9,270,3.13900861911449,4.169237524417665,4.259383014973708,0.0,3.354415501213904,3.3592462150002844,42052,0.0,0.0652648148043563,0.13181000002077783,0.34277004768251,0.9219230315652491,epsilon_greedy_pretrained_ramp_9
epsilon_greedy_pretrained,sawtooth,0,270,2.0,5.3084777380374195,5.490734646058278,0.0,3.4655141854116875,3.4325710352174226,29746,0.0,0.05694074074603523,0.14483500003848346,0.3761724121211669,0.9120713778160529,epsilon_greedy_pretrained_sawtooth_0
epsilon_greedy_pretrained,sawtooth,1,270,2.0,5.3457657546536,5.514062651401082,0.0,3.486847379413622,3.4269438375638197,31422,0.0,0.05823111111111609,0.12738199999503763,0.37306546974320093,0.913621662260463,epsilon_greedy_pretrained_sawtooth_1
epsilon_greedy_pretrained,sawtooth,2,270,2.0,5.298314814614618,5.61786307895495,0.0,3.5061409557118752,3.40875941709909,28207,0.0,0.059564814815799984,0.12324500006116083,0.38222720234996854,0.914230426927982,epsilon_greedy_pretrained_sawtooth_2
epsilon_greedy_pretrained,sawtooth,3,270,2.0,5.233982460799779,5.613958549093727,0.0,3.5055934088306664,3.390417693167459,30576,0.0,0.0598311111111292,0.0984820000962827,0.37758961550344566,0.9119106457650654,epsilon_greedy_pretrained_sawtooth_3
epsilon_greedy_pretrained,sawtooth,4,270,2.0,5.331531947565212,5.684427874167579,0.0,3.475034998750782,3.320483891769669,27975,0.0,0.05806444444576497,0.099026000007143,0.37627813271096494,0.9020967777372543,epsilon_greedy_pretrained_sawtooth_4
epsilon_greedy_pretrained,sawtooth,5,270,2.0,5.184808853736078,5.43906296214861,0.0,3.50950735267153,3.378973340445378,27582,0.0,0.05745592592737226,0.11189500000739375,0.38535924841590896,0.9108132587402148,epsilon_greedy_pretrained_sawtooth_5
epsilon_greedy_pretrained,sawtooth,6,270,2.0,5.328885468146365,5.597695847043097,0.0,3.535518620123441,3.3778884486518255,27482,0.0,0.056020000002903234,0.1248949999410343,0.3860071439188955,0.913221993621018,epsilon_greedy_pretrained_sawtooth_6
epsilon_greedy_pretrained,sawtooth,7,270,2.0,5.263733513035412,5.545329971625348,0.0,3.5288484396831783,3.38443964951851,28482,0.0,0.05642185184995094,0.10031899997841262,0.38435227421690826,0.9133738198602426,epsilon_greedy_pretrained_sawtooth_7
epsilon_greedy_pretrained,sawtooth,8,270,2.0,5.23965293846182,5.59625153862648,0.0,3.502357128091241,3.390678537084545,28960,0.0,0.05650185185678071,0.1448990000199046,0.3806789726980584,0.9118105086970231,epsilon_greedy_pretrained_sawtooth_8
epsilon_greedy_pretrained,sawtooth,9,270,2.0,5.30154659050092,5.485397222843283,0.0,3.4833483078088316,3.383557208933664,30104,0.0,0.0636362962958864,0.1655270000674136,0.3760898494772449,0.9090454162648431,epsilon_greedy_pretrained_sawtooth_9
linucb,adversarial,0,270,2.180881127762247,5.628056063219205,10.607641817126494,0.040740740740740744,4.522768395716699,3.338866511931602,103115,0.16296296296296298,0.09119740741004564,0.17606000004661837,0.20030144579695575,0.9601987043730286,linucb_adversarial_0
linucb,adversarial,1,270,2.0,5.356278222016457,10.481637297779834,0.03333333333333333,4.304163923283103,3.3883203130778763,108250,0.13333333333333333,0.09243185184594171,0.1815509999664755,0.19168366991785601,0.9422529088126504,linucb_adversarial_1
